,Unnamed: 0,City Code,City,Average share of the built-up area of cities that is open space for public use for all (%) [a],Average share of urban population with convenient access to open public spaces (%) [b],Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Happiness_Score,Cost_of_Living_Index,Healthcare_Index,Absolute value in thousands,Urban population as percentage of total population,Economy,Country,Employment_to_Population_Ratio
6457,6457,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,44.946,100,764,new zealand,68.632
6458,6458,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,5555.114,55.63947,626,new zealand,68.632
6459,6459,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,2105.945,58.81146,768,new zealand,68.632
6460,6460,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,856.264,29.11597,772,new zealand,68.632
6461,6461,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,22316.857,52.14413,776,new zealand,68.632
6462,6462,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,64659.278,72.06496,780,new zealand,68.632
6463,6463,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,12570.402,24.13075,788,new zealand,68.632
6464,6464,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,47076.573,83.31267,792,new zealand,68.632
6465,6465,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,22186.97,21.08539,795,new zealand,68.632
6466,6466,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,6256.949,79.70663,796,new zealand,68.632
6467,6467,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,56997.099,39.70476,798,new zealand,68.632
6468,6468,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,NOT APPLICABLE,NOT APPLICABLE,800,new zealand,68.632
6469,6469,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,659.508,67.61506,804,new zealand,68.632
6470,6470,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,11007.228,90.26568,810,new zealand,68.632
6471,6471,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,9184.728,75.09923,784,new zealand,68.632
6472,6472,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,41.03,15.49929,926,new zealand,68.632
6473,6473,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,9143.698,75.36667,830,new zealand,68.632
6474,6474,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,29824.735,61.72195,833,new zealand,68.632
6475,6475,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,11421.43,30.7691,826,new zealand,68.632
6476,6476,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,81885.304,42.44705,842,new zealand,68.632
6477,6477,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,72060.018,58.41992,841,new zealand,68.632
6478,6478,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1495.081,35.21731,630,new zealand,68.632
6479,6479,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,10558.178,48.59889,840,new zealand,68.632
6480,6480,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,2.046,0,850,new zealand,68.632
6481,6481,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,114.124,23.82388,858,new zealand,68.632
6482,6482,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1547.69,54.80028,860,new zealand,68.632
6483,6483,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,13100.768,72.98457,548,new zealand,68.632
6484,6484,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,88879.698,80.24673,862,new zealand,68.632
6485,6485,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,7034.758,57.87813,704,new zealand,68.632
6486,6486,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,48.538,95.3116,876,new zealand,68.632
6487,6487,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,11.917,70.48587,732,new zealand,68.632
6488,6488,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,58380.262,31.19313,887,new zealand,68.632
6489,6489,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,38295.429,71.69059,720,new zealand,68.632
6490,6490,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,NOT APPLICABLE,NOT APPLICABLE,890,new zealand,68.632
6491,6491,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,10004.319,89.24167,894,new zealand,68.632
6492,6492,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,69445.756,86.10306,716,new zealand,68.632
6493,6493,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,184.188,32.19412,0,new zealand,68.632
6494,6494,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,85.798,55.39739,5100,new zealand,68.632
6495,6495,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,69175.77,86.28468,5110,new zealand,68.632
6496,6496,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,355515.442,84.94452,5120,new zealand,68.632
6497,6497,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,355422.023,84.94142,5121,new zealand,68.632
6498,6498,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,3259.722,93.97406,5122,new zealand,68.632
6499,6499,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,352162.301,84.85781,5123,new zealand,68.632
6500,6500,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,93.419,96.75245,5124,new zealand,68.632
6501,6501,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,3423.372,96.29842,5200,new zealand,68.632
6502,6502,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,38313.228,51.76785,5210,new zealand,68.632
6503,6503,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,391.135,27.39721,5220,new zealand,68.632
6504,6504,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,32027.461,89.04014,5221,new zealand,68.632
6505,6505,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,102699.905,44.45468,5222,new zealand,68.632
6506,6506,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,11.229,0,5223,new zealand,68.632
6507,6507,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,662.726,87.83099,5300,new zealand,68.632
6508,6508,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,39923.245,44.3563,5330,new zealand,68.632
6509,6509,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,NOT APPLICABLE,NOT APPLICABLE,5350,new zealand,68.632
6510,6510,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,NOT APPLICABLE,NOT APPLICABLE,5320,new zealand,68.632
6511,6511,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,24676.417,50.47801,5340,new zealand,68.632
6512,6512,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,19179.393,34.23759,5400,new zealand,68.632
6513,6513,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,8546141.335,60.22361,5410,new zealand,68.632
6514,6514,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1709226.962,48.45754,5420,new zealand,68.632
6515,6515,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,293320.809,55.09464,5430,new zealand,68.632
6516,6516,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1415906.153,47.08259,5440,new zealand,68.632
6517,6517,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,572961.22,34.32624,5500,new zealand,68.632
6518,6518,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,248263.711,56.02931,5600,new zealand,68.632
6519,6519,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,74349.536,69.73205,5702,new zealand,68.632
6520,6520,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,520331.686,53.62413,5706,new zealand,68.632
6521,6521,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1089752.455,83.91752,5703,new zealand,68.632
6522,6522,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,396649.647,84.73392,5704,new zealand,68.632
6523,6523,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,693102.808,83.45031,5705,new zealand,68.632
6524,6524,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,41997.23,74.19676,1400,new zealand,68.632
6525,6525,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,191251.974,78.18547,1410,new zealand,68.632
6526,6526,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,459853.604,86.48504,1420,new zealand,68.632
6527,6527,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,4957495.637,56.42435,1460,new zealand,68.632
6528,6528,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,85333.015,50.55786,1430,new zealand,68.632
6529,6529,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1647993.907,72.80611,1450,new zealand,68.632
6530,6530,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,724664.454,55.63849,1500,new zealand,68.632
6531,6531,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,2173354.46,41.72529,1520,new zealand,68.632
6532,6532,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,326149.801,74.88008,1560,new zealand,68.632
6533,6533,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,740454.271,77.46164,1530,new zealand,68.632
6534,6534,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,281836.359,72.19918,1550,new zealand,68.632
6535,6535,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,109132.839,85.02114,1540,new zealand,68.632
6536,6536,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,149821.161,75.43768,1600,new zealand,68.632
6537,6537,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,199663.912,82.27671,1601,new zealand,68.632
6538,6538,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,49212.01,67.56317,1610,new zealand,68.632
6539,6539,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,5006707.647,56.53384,1612,new zealand,68.632
6540,6540,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1136758.056,80.00202,1614,new zealand,68.632
6541,6541,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1170456.14,80.22243,1615,new zealand,68.632
6542,6542,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,2258687.475,42.05899,1620,new zealand,68.632
6543,6543,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,2372658.361,67.56272,1640,new zealand,68.632
6544,6544,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,619470.61,65.51163,2623,new zealand,68.632
6545,6545,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,7195399.366,56.23261,2622,new zealand,68.632
6546,6546,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1709226.962,48.45754,2621,new zealand,68.632
6547,6547,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,693102.808,83.45031,2711,new zealand,68.632
6548,6548,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,4793069.596,55.06941,3412,new zealand,68.632
6549,6549,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,4777555.67,55.17057,3916,new zealand,68.632
6550,6550,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,15513.926,23.9155,3919,new zealand,68.632
6551,6551,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1350396.107,81.48708,3905,new zealand,68.632
6552,6552,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,396649.647,84.73392,1,new zealand,68.632
6553,6553,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,213638.051,89.38903,4,new zealand,68.632
6554,6554,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,179939.967,89.71327,8,new zealand,68.632
6555,6555,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,33698.084,87.65768,12,new zealand,68.632
6556,6556,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,740108.409,77.46603,16,new zealand,68.632
6557,6557,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,5779793.46,52.70736,20,new zealand,68.632
6558,6558,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,5852957.088,59.85641,24,new zealand,68.632
6559,6559,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1342442.278,40.43309,660,new zealand,68.632
6560,6560,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,392026.279,39.36428,28,new zealand,68.632
6561,6561,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,933979.563,40.56047,32,new zealand,68.632
6562,6562,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,16436.436,58.68674,51,new zealand,68.632
6563,6563,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,670466.96,35.05687,533,new zealand,68.632
6564,6564,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,75073.359,62.64931,36,new zealand,68.632
6565,6565,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1326097.214,39.37579,40,new zealand,68.632
6566,6566,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,3364258.044,48.60618,31,new zealand,68.632
6567,6567,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,2504011.804,75.39309,44,new zealand,68.632
6568,6568,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,3360600.973,58.42563,48,new zealand,68.632
6569,6569,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,445908.39,77.40921,50,new zealand,68.632
6570,6570,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,5074190.42,65.58218,52,new zealand,68.632
6571,6571,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,6864175.22,55.25699,112,new zealand,68.632
6572,6572,NZ_WELLINGTON,Wellington,21.0,82.5,September,2030,55,Low,80,30,8.4,90,94,1413076.243,83.25935,56,new zealand,68.632
6573,6573,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,84,norway,63.484
6574,6574,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,50330.837,29.58893,204,norway,63.484
6575,6575,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2789.599,69.4836,60,norway,63.484
6576,6576,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,49787.283,78.30825,64,norway,63.484
6577,6577,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,41.142,87.80163,68,norway,63.484
6578,6578,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,81.528,87.81252,535,norway,63.484
6579,6579,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,44911.664,72.54636,70,norway,63.484
6580,6580,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,16.055,100,72,norway,63.484
6581,6581,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,97.51,24.7871,76,norway,63.484
6582,6582,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,47678.56,93.24918,92,norway,63.484
6583,6583,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2759.528,65.54835,96,norway,63.484
6584,6584,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,104.924,46.1523,100,norway,63.484
6585,6585,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,28202.414,87.62312,854,norway,63.484
6586,6586,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,9054.576,61.83148,108,norway,63.484
6587,6587,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,10711.138,60.77914,132,norway,63.484
6588,6588,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,429.846,84.72253,116,norway,63.484
6589,6589,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1574.679,90.82824,120,norway,63.484
6590,6590,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,184424.144,45.63354,124,norway,63.484
6591,6591,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,283.082,32.77197,136,norway,63.484
6592,6592,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,9206.17,83.27537,140,norway,63.484
6593,6593,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11873.46,98.41559,148,norway,63.484
6594,6594,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,450.428,48.58791,152,norway,63.484
6595,6595,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,16393.827,54.13784,156,norway,63.484
6596,6596,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,62.806,100,344,norway,63.484
6597,6597,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,821.498,48.58306,446,norway,63.484
6598,6598,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,13625.507,73.72129,158,norway,63.484
6599,6599,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,27.904,76.50865,170,norway,63.484
6600,6600,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,3111.789,53.56988,174,norway,63.484
6601,6601,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2972.271,76.82219,178,norway,63.484
6602,6602,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,223908.968,89.27756,180,norway,63.484
6603,6603,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,32.995,52.78715,184,norway,63.484
6604,6604,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,473.312,81.09262,188,norway,63.484
6605,6605,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,6290.166,79.02942,384,norway,63.484
6606,6606,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,27523.563,37.11521,191,norway,63.484
6607,6607,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,15800.53,17.59775,192,norway,63.484
6608,6608,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,638.84,70.85149,531,norway,63.484
6609,6609,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,18084.248,29.03399,196,norway,63.484
6610,6610,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,34051.103,63.24237,203,norway,63.484
6611,6611,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,41008.596,82.87756,200,norway,63.484
6612,6612,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,72.865,100,208,norway,63.484
6613,6613,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,7104.274,47.6457,262,norway,63.484
6614,6614,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,22460.393,27.11687,212,norway,63.484
6615,6615,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,19933.769,88.83862,214,norway,63.484
6616,6616,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1415605.906,70.62589,218,norway,63.484
6617,6617,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,7485.887,100,818,norway,63.484
6618,6618,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,763.371,100,222,norway,63.484
6619,6619,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,24027.999,82.40642,226,norway,63.484
6620,6620,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,54129.764,84.32281,232,norway,63.484
6621,6621,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,959.412,32.52299,233,norway,63.484
6622,6622,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,7114.987,72.28031,748,norway,63.484
6623,6623,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,127582.053,51.76184,231,norway,63.484
6624,6624,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,17.253,77.83999,230,norway,63.484
6625,6625,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,5432.243,85.78813,238,norway,63.484
6626,6626,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,34211.272,56.72972,234,norway,63.484
6627,6627,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,3850.14,61.45374,242,norway,63.484
6628,6628,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11016.041,78.70167,246,norway,63.484
6629,6629,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,197.829,89.33031,251,norway,63.484
6630,6630,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,965.922,68.06725,250,norway,63.484
6631,6631,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,10515.199,76.07274,254,norway,63.484
6632,6632,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,312,norway,63.484
6633,6633,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,6104.474,89.44563,474,norway,63.484
6634,6634,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1247.129,79.96937,175,norway,63.484
6635,6635,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,74.988,74.15489,492,norway,63.484
6636,6636,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11982.523,87.76487,638,norway,63.484
6637,6637,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,19486.952,66.73212,258,norway,63.484
6638,6638,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,125151.725,44.77278,266,norway,63.484
6639,6639,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,6554.224,79.15255,270,norway,63.484
6640,6640,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1999.678,77.20733,268,norway,63.484
6641,6641,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,4283.355,47.78627,276,norway,63.484
6642,6642,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1289.441,71.42056,280,norway,63.484
6643,6643,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1305.985,26.53467,288,norway,63.484
